step,straight_sortedCarList,straight_sortedCarList_hat,straight_queueLength,straight_queueLength_hat,straight_totalWaitingTime,straight_totalWaitingTime_hat,straight_avgSpeed,straight_avgSpeed_hat,straight_avgGapSpace,straight_avgGapSpace_hat,right_sortedCarList,right_sortedCarList_hat,right_queueLength,right_queueLength_hat,right_totalWaitingTime,right_totalWaitingTime_hat,right_avgSpeed,right_avgSpeed_hat,right_avgGapSpace,right_avgGapSpace_hat
2146.0,9,0,39.508320781645935,0,26.0,0,23.873380305255537,0,34.86302038799469,0,4,0,2.0020000000000095,0,63.0,0,18.244214471187444,0,37.55221881346642,0
2147.0,9,0,39.48135590157334,0,14.0,0,21.129840369382833,0,30.80404796733889,0,4,0,2.0020000000000095,0,65.0,0,16.72199998393422,0,31.963487369034603,0
2148.0,9,0,23.42995524678294,0,3.0,0,21.432095727749655,0,26.612072032650993,0,4,0,2.0020000000000095,0,67.0,0,14.504637242786123,0,27.47475592460279,0
2149.0,9,0,0,0,0.0,0,19.114286369662914,0,24.522968225099333,0,4,0,2.0020000000000095,0,69.0,0,17.445617111972535,0,21.50319149706972,0
2150.0,8,0,0,0,0.0,0,19.38145583423193,0,20.11699623450171,0,4,0,2.0020000000000095,0,71.0,0,18.03429380355647,0,16.177363644134665,0
2151.0,7,0,0,0,0.0,0,15.956323726477958,0,16.291845735682514,0,4,0,2.0020000000000095,0,73.0,0,14.734293803556469,0,11.95153579119961,0
2152.0,8,0,1.0061884606613347,0,1.0,0,15.56232645469091,0,41.659091625326134,0,4,0,2.0020000000000095,0,75.0,0,11.43429380355647,0,8.825707938264557,0
2153.0,7,0,1.005762625424552,0,2.0,0,14.553990415522685,0,30.878111154921527,0,4,0,2.0020000000000095,0,77.0,0,8.786822516955546,0,6.1473513719304265,0
2154.0,6,0,1.0054790314357405,0,3.0,0,14.228683196229996,0,25.957679842973608,0,4,0,2.0020000000000095,0,79.0,0,5.486822516955547,0,4.568994805596297,0
2155.0,6,0,1.0024406412105549,0,4.0,0,15.721060069448855,0,23.387498010473784,0,4,0,2.0020000000000095,0,81.0,0,2.2959011776604057,0,3.9815595785573024,0
2156.0,6,0,2.3783756871568897,0,6.0,0,21.76329508988752,0,21.287976319163626,0,4,0,9.883235042906108,0,84.0,0,1.1268927248120673,0,3.940617521453049,0
2157.0,5,0,1.0013743391388772,0,6.0,0,21.432396037235073,0,13.690333140780076,0,4,0,3.5657856374502757,0,86.0,0,0.13531962026032193,0,3.856755323633628,0
2158.0,5,0,2.27196037278253,0,8.0,0,21.18598986983337,0,12.630893112507707,0,4,0,9.678616675242878,0,88.0,0,0.29802693863121765,0,3.8383083376214344,0
2159.0,5,0,1.0010441793588996,0,8.0,0,19.147642173654415,0,11.837945208081592,0,4,0,9.578727476082719,0,91.0,0,0.2488823515820813,0,3.7883637380413546,0
2160.0,5,0,2.0672004661741425,0,10.0,0,20.585611694621612,0,12.977350282078582,0,4,0,10.575951958627414,0,95.0,0,0.06936772908357848,0,3.769688016840398,0
2161.0,4,0,2.0025573840215287,0,12.0,0,21.753416050857588,0,0.0,0,4,0,10.558001939720896,0,99.0,0,0.011010574345981128,0,3.762748572279861,0
2162.0,4,0,2.0025573840215287,0,14.0,0,21.423480743765065,0,0.0,0,4,0,10.534566021893227,0,103.0,0,0.01466650570963615,0,3.7539791601618333,0
2163.0,5,0,2.0023119565777705,0,16.0,0,24.03290112289027,0,44.9513089372432,0,4,0,10.527688205254748,0,107.0,0,0.00500824169199463,0,3.752109585215358,0
2164.0,3,0,2.0023119565777705,0,18.0,0,12.41310464280142,0,0.0,0,4,0,10.50674447287858,0,111.0,0,0.020184624160668123,0,3.7513504769998605,0
2165.0,3,0,2.0021476989501252,0,20.0,0,11.406048664193767,0,0.0,0,4,0,10.505687202278764,0,115.0,0,0.0006536541610939394,0,3.750946860561136,0
2166.0,3,0,2.0021476989501252,0,22.0,0,12.353254951456995,0,0.0,0,4,0,10.504713967663278,0,119.0,0,0.000631153558571026,0,3.750604779504222,0
2167.0,3,0,2.0021476989501252,0,24.0,0,13.418650328567685,0,0.0,0,4,0,10.50420594284131,0,123.0,0,0.00041251889385216656,0,3.7505092735760996,0
2168.0,3,0,2.0020470338221514,0,26.0,0,13.255599843591996,0,0.0,0,4,0,10.50420594284131,0,127.0,0,0.0,0,3.7505092735760996,0
2169.0,3,0,2.0020470338221514,0,28.0,0,14.49035239025435,0,0.0,0,4,0,10.50420594284131,0,131.0,0,0.0,0,3.7505092735760996,0
2170.0,3,0,2.0020470338221514,0,30.0,0,12.594675235254192,0,0.0,0,4,0,10.50420594284131,0,135.0,0,0.0,0,3.7505092735760996,0
2171.0,2,0,2.0020470338221514,0,32.0,0,0.0,0,0.0,0,4,0,10.50420594284131,0,139.0,0,0.0,0,3.7505092735760996,0
2172.0,2,0,2.0020470338221514,0,34.0,0,0.0,0,0.0,0,4,0,10.504062135441245,0,143.0,0,0.00014380740007125951,0,3.7505092735760996,0
2173.0,2,0,2.0020470338221514,0,36.0,0,0.0,0,0.0,0,4,0,10.504062135441245,0,147.0,0,0.0,0,3.7505092735760996,0
2174.0,3,0,2.0020470338221514,0,38.0,0,6.692696386865338,0,51.156631138153216,0,4,0,10.504062135441245,0,151.0,0,0.0,0,3.7505092735760996,0
2175.0,3,0,2.0020470338221514,0,40.0,0,7.071665776112114,0,44.0849653620411,0,6,0,10.504062135441245,0,155.0,0,19.938435855213633,0,51.605550848007084,0
2176.0,3,0,2.0020470338221514,0,42.0,0,7.129421751106621,0,36.955543610934484,0,7,0,10.504062135441245,0,159.0,0,23.376584506763116,0,96.48829664140546,0
2177.0,4,0,2.0020470338221514,0,44.0,0,19.881246236401036,0,30.92612185982786,0,8,0,10.504062135441245,0,163.0,0,31.346291523674722,0,122.2534250355192,0
2178.0,5,0,2.0020470338221514,0,46.0,0,28.951895527684965,0,72.5451571282116,0,8,0,10.504062135441245,0,167.0,0,29.05657648492642,0,104.89840687607239,0
2179.0,6,0,2.0020470338221514,0,48.0,0,40.42812081818832,0,60.526810792183056,0,8,0,10.504062135441245,0,171.0,0,30.617767571981155,0,87.91076921477192,0
2180.0,6,0,2.0020470338221514,0,50.0,0,38.368175775629624,0,49.172557313393085,0,8,0,10.504062135441245,0,175.0,0,29.332516508407046,0,69.71716464804913,0
2181.0,6,0,2.0020470338221514,0,52.0,0,33.72644589827598,0,39.48050365036163,0,8,0,10.504062135441245,0,179.0,0,25.460332858316608,0,53.38655830186796,0
2182.0,6,0,2.0020470338221514,0,54.0,0,33.53765870245024,0,31.045663153890004,0,8,0,10.504062135441245,0,183.0,0,20.91780333839987,0,39.690703842051164,0
2183.0,6,0,2.0020470338221514,0,56.0,0,34.880555351445274,0,24.709525029041366,0,8,0,10.504062135441245,0,187.0,0,16.03626331520004,0,29.00793984884368,0
2184.0,6,0,2.0020470338221514,0,58.0,0,31.299414470320386,0,19.411537573105292,0,8,0,10.504062135441245,0,191.0,0,10.445264327478444,0,21.592773577236677,0
2185.0,5,0,2.0020470338221514,0,60.0,0,16.252761520312472,0,15.763309410534134,0,8,0,10.504062135441245,0,195.0,0,4.511930994145113,0,17.427016382855722,0
2186.0,5,0,9.610857880584732,0,63.0,0,15.138393726113739,0,13.203745680903793,0,8,0,11.50506213544125,0,200.0,0,2.4273544444196715,0,14.816507503025342,0
2187.0,4,0,9.55581411424312,0,66.0,0,2.0066587875182913,0,11.197086893385503,0,8,0,19.006220663010623,0,206.0,0,0.6854334208423579,0,14.113616818353501,0
2188.0,5,0,9.52140005701817,0,69.0,0,14.850325221638492,0,9.987400775815587,0,8,0,26.720296513274207,0,213.0,0,0.23785134413784564,0,13.826900250111919,0
2189.0,5,0,9.519511696164287,0,72.0,0,12.246934629442313,0,9.336422329531437,0,8,0,26.66010156590815,0,220.0,0,0.07251449439909377,0,13.74466238964685,0
2190.0,5,0,9.509370618653037,0,75.0,0,15.21288048322577,0,8.064752575262354,0,8,0,34.25138992959462,0,228.0,0,0.006280864686321742,0,13.738071151271313,0
2191.0,5,0,9.508265492686519,0,78.0,0,13.988217937074921,0,7.818284272341877,0,8,0,34.18460465774365,0,236.0,0,0.03294345464325029,0,13.70492340362455,0
2192.0,6,0,9.50800857885126,0,81.0,0,26.546603316488376,0,7.749582348660638,0,8,0,34.11269412741984,0,244.0,0,0.03162516700864646,0,13.671332175407585,0
2193.0,6,0,9.506427796907246,0,84.0,0,25.894408076327593,0,7.609014624862596,0,8,0,34.077705400090295,0,252.0,0,0.016733519935158855,0,13.654253820464932,0
2194.0,6,0,9.50324406900593,0,87.0,0,27.252146827070142,0,7.5379668986503106,0,8,0,34.04701936870161,0,260.0,0,0.010650131661743606,0,13.641480876443095,0
2195.0,6,0,17.015334572981402,0,91.0,0,27.01892008736881,0,7.506643769579625,0,8,0,34.03820534984774,0,268.0,0,0.0029380062846248744,0,13.637879835573385,0
2196.0,5,0,17.013257554185856,0,95.0,0,13.794602973364821,0,7.505605260181852,0,8,0,34.01102305327869,0,276.0,0,0.00908044792206695,0,13.626767866108679,0
2197.0,5,0,17.010348477886524,0,99.0,0,13.978492679258302,0,7.504150722032186,0,8,0,34.01062210304376,0,284.0,0,0.00013365007831040278,0,13.626604169311712,0
2198.0,5,0,17.007213411262,0,103.0,0,16.03027017387044,0,7.502583188719925,0,8,0,34.01030016666098,0,292.0,0,0.00010731212759365356,0,13.626472732721592,0
2199.0,4,0,17.006794067450514,0,107.0,0,0.000209671905740088,0,7.502373516814181,0,8,0,34.00836490662381,0,300.0,0,0.0006450866790574534,0,13.62568264617768,0
2200.0,5,0,17.005999614607504,0,111.0,0,9.721171099993322,0,7.501976290392676,0,8,0,34.00836490662381,0,308.0,0,0.0,0,13.62568264617768,0
2201.0,5,0,17.005529327248155,0,115.0,0,12.229371612709071,0,7.501741146713002,0,7,0,34.00822168724197,0,143.0,0,0.08107922902111521,0,11.332587395230554,0
2202.0,5,0,17.005325896784214,0,119.0,0,12.06343666159012,0,7.501639431481031,0,6,0,33.9730393170946,0,104.0,0,0.3862173959837444,0,7.852108655983599,0
2203.0,5,0,17.00451262933136,0,123.0,0,9.863741580084579,0,7.501232797754604,0,6,0,9.503146987805621,0,78.0,0,2.2222173344054648,0,7.95080574514877,0
2204.0,5,0,17.00451262933136,0,127.0,0,12.287375157187268,0,7.501232797754604,0,6,0,9.503146987805621,0,81.0,0,3.8267260854898906,0,8.619503641823371,0
2205.0,6,0,17.00425230234221,0,131.0,0,17.398935719206076,0,49.419133582275855,0,5,0,9.503146987805621,0,84.0,0,1.7235232391374375,0,9.957230963192714,0
2206.0,6,0,17.00425230234221,0,135.0,0,15.34934080773067,0,41.853986615432895,0,5,0,9.503146987805621,0,87.0,0,7.4791515378401625,0,43.962142018292134,0
2207.0,6,0,17.00425230234221,0,139.0,0,17.344014103243467,0,34.54718433716495,0,5,0,9.503146987805621,0,90.0,0,7.094260927878222,0,38.30078448545882,0
2208.0,6,0,17.00425230234221,0,143.0,0,14.715046650852727,0,27.860298716103188,0,5,0,9.503146987805621,0,93.0,0,8.058607440874322,0,33.03470703140248,0
2209.0,6,0,17.00425230234221,0,147.0,0,11.326567011416646,0,22.228119024376955,0,4,0,9.503146987805621,0,96.0,0,3.9778351956685065,0,27.438377451929963,0
2210.0,6,0,17.00425230234221,0,151.0,0,7.593233678083312,0,17.65856917352419,0,4,0,9.503146987805621,0,99.0,0,3.7775230234117863,0,22.137559621444176,0
2211.0,9,0,17.00425230234221,0,155.0,0,26.279227691351025,0,104.41230384686658,0,4,0,9.503146987805621,0,102.0,0,3.7031044741529815,0,16.96640035600871,0
2212.0,9,0,18.005252302342214,0,160.0,0,24.34836858317545,0,90.92834119810382,0,4,0,9.503146987805621,0,105.0,0,2.9697711408196477,0,12.857852745345884,0
2213.0,9,0,18.005140959491868,0,165.0,0,22.129512962227693,0,77.96226264303844,0,5,0,9.503146987805621,0,108.0,0,14.524271794682148,0,9.815012404254064,0
2214.0,8,0,18.005140959491868,0,52.0,0,21.806191348778405,0,63.59472774951216,0,5,0,9.503146987805621,0,111.0,0,16.897474220637633,0,7.823577324886638,0
2215.0,7,0,25.487812079110583,0,35.0,0,25.731555669664402,0,52.75445226649181,0,5,0,9.503146987805621,0,114.0,0,15.669218728909147,0,6.6856216553074805,0
2216.0,7,0,1.0010000000000048,0,5.0,0,25.40042015732069,0,42.904455046699695,0,5,0,9.503146987805621,0,117.0,0,13.747124349010841,0,6.1714154551040314,0
2217.0,6,0,1.0010000000000048,0,6.0,0,21.080554505701357,0,27.67463214327551,0,5,0,17.022581121467454,0,121.0,0,14.403344327688359,0,6.132110291882842,0
2218.0,6,0,1.0010000000000048,0,7.0,0,23.845290055985195,0,22.05161714565817,0,5,0,17.01991493754626,0,125.0,0,13.981179500159648,0,6.1310214164736605,0
2219.0,6,0,1.0010000000000048,0,8.0,0,22.174145016423246,0,18.816736637322904,0,5,0,17.007935022235586,0,129.0,0,11.268320297690073,0,6.126129586355235,0
2220.0,4,0,1.0010000000000048,0,9.0,0,14.936144422199195,0,7.513010985796626,0,5,0,17.006595237680074,0,133.0,0,8.264773587438347,0,6.12558258497396,0
2221.0,4,0,1.0010000000000048,0,10.0,0,11.215939529167606,0,6.496125436257451,0,5,0,17.005594902909706,0,137.0,0,5.2646604375099635,0,6.1251741832787845,0
2222.0,4,0,1.0010000000000048,0,11.0,0,8.867622173922742,0,5.602144412054621,0,5,0,17.004643768451345,0,141.0,0,2.2646440374059624,0,6.124785876765936,0
2223.0,3,0,2.0020000000000095,0,13.0,0,0.392265218841217,0,5.209879193213403,0,5,0,18.00539814588838,0,146.0,0,8.187418765507195e-05,0,6.124685601171691,0
2224.0,3,0,2.0020000000000095,0,15.0,0,0.5200470370260913,0,4.689832156187315,0,5,0,18.00539814588838,0,151.0,0,0.0,0,6.124685601171691,0
2225.0,4,0,2.0020000000000095,0,17.0,0,4.241376531560782,0,47.07824224981596,0,5,0,18.00539814588838,0,156.0,0,0.0,0,6.124685601171691,0
2226.0,4,0,2.0020000000000095,0,19.0,0,4.446996474620813,0,41.284039350913126,0,5,0,18.00519789643303,0,161.0,0,6.674981845104047e-05,0,6.1246038495873565,0
2227.0,4,0,2.0020000000000095,0,21.0,0,3.861836320082523,0,36.34201345736996,0,5,0,18.00519789643303,0,166.0,0,0.0,0,6.1246038495873565,0
2228.0,4,0,9.599268667258883,0,24.0,0,3.934127068086242,0,30.805583745959474,0,5,0,18.00519789643303,0,171.0,0,0.0,0,6.1246038495873565,0
2229.0,5,0,9.512182548351703,0,27.0,0,10.065227501467884,0,76.75954350710887,0,5,0,18.00519789643303,0,176.0,0,0.0,0,6.1246038495873565,0
2230.0,5,0,9.506019628458361,0,30.0,0,9.309974641004494,0,66.14209526762653,0,5,0,18.00519789643303,0,181.0,0,0.0,0,6.1246038495873565,0
2231.0,5,0,9.505051627635027,0,33.0,0,8.12264097159509,0,56.85283413440432,0,5,0,18.00519789643303,0,186.0,0,0.0,0,6.1246038495873565,0
2232.0,5,0,9.503082874322317,0,36.0,0,8.484862357375292,0,47.51484678734238,0,5,0,18.00519789643303,0,191.0,0,0.0,0,6.1246038495873565,0
2233.0,5,0,9.503082874322317,0,39.0,0,8.518300703304007,0,38.21174100683479,0,5,0,18.00519789643303,0,196.0,0,0.0,0,6.1246038495873565,0
2234.0,5,0,9.503082874322317,0,42.0,0,6.72725744236728,0,30.993532458650176,0,5,0,18.00519789643303,0,201.0,0,0.0,0,6.1246038495873565,0
2235.0,5,0,9.503082874322317,0,45.0,0,6.2603328960879,0,24.427469047544953,0,5,0,18.00519789643303,0,206.0,0,0.0,0,6.1246038495873565,0
2236.0,5,0,9.503082874322317,0,48.0,0,4.426999562754566,0,19.924486488518276,0,6,0,18.00519789643303,0,211.0,0,3.0449469654531454,0,38.88381536548512,0
2237.0,6,0,9.503082874322317,0,51.0,0,18.0057654603717,0,15.27154121075419,0,7,0,18.00519789643303,0,216.0,0,8.893618844002585,0,84.15823559075847,0
2238.0,6,0,17.02020511701734,0,55.0,0,15.667433070148466,0,12.471735294080855,0,7,0,18.00519789643303,0,221.0,0,8.523405781668941,0,73.31950060230376,0
2239.0,6,0,17.006300084636408,0,59.0,0,16.365635167875766,0,10.766442896336418,0,7,0,18.00519789643303,0,226.0,0,9.32452863180027,0,62.06600933364902,0
2240.0,6,0,17.004593213069,0,63.0,0,14.065870251608715,0,10.166131501950552,0,7,0,18.00519789643303,0,231.0,0,9.03456074125082,0,51.129416640206344,0
2241.0,7,0,17.00429911922059,0,67.0,0,17.100008496307233,0,43.45840461669416,0,5,0,17.004197896433027,0,98.0,0,15.643568352652604,0,13.223424597656184,0
2242.0,7,0,24.632154443526304,0,72.0,0,15.178777981839753,0,38.705649233412835,0,5,0,17.004197896433027,0,46.0,0,16.047204818897733,0,10.19907381028422,0
2243.0,7,0,17.004166416838217,0,75.0,0,12.552036411671457,0,34.723445223516606,0,5,0,1.0010000000000048,0,21.0,0,14.019540890576033,0,8.879189219858388,0
2244.0,7,0,24.511041227896357,0,80.0,0,9.749352799586049,0,31.32137599644889,0,5,0,1.0010000000000048,0,22.0,0,14.807243560072694,0,9.787791503619319,0
2245.0,7,0,24.50795747314116,0,85.0,0,7.317993525835885,0,26.97336613185381,0,4,0,1.0010000000000048,0,23.0,0,11.479201881376765,0,5.099582541717844,0
2246.0,7,0,24.506048127345537,0,90.0,0,4.290070238410994,0,22.717364933926163,0,3,0,24.906468902582745,0,25.0,0,1.538120949237476,0,6.627086077338149,0
2247.0,8,0,25.506661352786693,0,96.0,0,16.46188004225005,0,19.028942560953837,0,4,0,1.0010000000000048,0,25.0,0,14.871647726176391,0,9.730784342614434,0
2248.0,8,0,25.506661352786693,0,102.0,0,13.711686654970629,0,16.323218021650753,0,3,0,1.0010000000000048,0,26.0,0,12.614164747075826,0,0.0,0
2249.0,9,0,25.506485179535403,0,108.0,0,18.164025153713162,0,57.10729454132243,0,4,0,1.0010000000000048,0,27.0,0,23.228113778056183,0,50.01165660809201,0
2250.0,10,0,25.506331143178812,0,114.0,0,18.807683997490862,0,75.55530655298008,0,4,0,1.0010000000000048,0,28.0,0,24.982869759322682,0,42.162946538200124,0
2251.0,10,0,25.50622779339045,0,120.0,0,19.64465240127551,0,66.51038522521883,0,4,0,1.0010000000000048,0,29.0,0,24.82406323070598,0,35.41423646830824,0
2252.0,10,0,25.50622779339045,0,126.0,0,20.014990980892996,0,57.00768917824859,0,4,0,1.0010000000000048,0,30.0,0,26.30406471201337,0,28.164009253209485,0
2253.0,10,0,33.01515193348946,0,133.0,0,17.729194190948316,0,48.315018980422124,0,3,0,1.0010000000000048,0,31.0,0,17.57493318864119,0,22.013782038110733,0
2254.0,10,0,33.013713008850274,0,140.0,0,14.666494103840135,0,39.80394778006891,0,3,0,1.0010000000000048,0,32.0,0,14.274933188641192,0,16.963554823011975,0
2255.0,8,0,33.010892233183355,0,70.0,0,12.844350822559022,0,30.05639668492332,0,3,0,1.0010000000000048,0,33.0,0,11.276598083809695,0,12.711662712744719,0
2256.0,8,0,32.976726975415616,0,75.0,0,9.329663339783027,0,23.080187115903197,0,3,0,1.0010000000000048,0,34.0,0,8.648095314489657,0,8.888273371797496,0
2257.0,8,0,24.50825208265718,0,36.0,0,5.4625020689285435,0,17.906915933361873,0,3,0,1.0010000000000048,0,35.0,0,5.348095314489656,0,6.164884030850274,0
2258.0,9,0,25.507449842057483,0,19.0,0,6.402756321835774,0,40.46275874995729,0,3,0,1.0010000000000048,0,36.0,0,2.0480953144896565,0,4.541494689903054,0
2259.0,9,0,2.0020000000000095,0,15.0,0,5.867880212050615,0,34.96438746846297,0,3,0,1.0010000000000048,0,37.0,0,0.7811112565505993,0,4.018105348955835,0
2260.0,8,0,33.00364242594921,0,19.0,0,4.91645127287266,0,30.774561241923372,0,3,0,2.0129736231941138,0,39.0,0,0.12367123456615367,0,3.939150125657555,0
2261.0,7,0,32.91642212647422,0,21.0,0,7.0817896849128905,0,20.455183310570856,0,3,0,2.009869953206433,0,41.0,0,0.15043505146074437,0,3.7918187441844893,0
2262.0,7,0,2.0020000000000095,0,21.0,0,7.290206970528711,0,17.994579819627052,0,3,0,9.532341308538818,0,44.0,0,0.030919733194343095,0,3.761572344342241,0
2263.0,7,0,2.0020000000000095,0,23.0,0,9.170370861175297,0,16.948620263800134,0,3,0,9.511688193885334,0,47.0,0,0.012599575188923956,0,3.753518804877686,0
2264.0,5,0,2.0020000000000095,0,25.0,0,3.4575264919152744,0,11.438839939752885,0,4,0,9.508684343460345,0,50.0,0,12.766942235582665,0,3.75303789271247,0
2265.0,6,0,2.0020000000000095,0,27.0,0,17.85576291710053,0,10.17160139969568,0,4,0,9.507025382015271,0,53.0,0,13.211145704059199,0,3.752494061689113,0
2266.0,6,0,2.0020000000000095,0,29.0,0,17.756091928778243,0,10.485062406155444,0,4,0,9.506228496787159,0,56.0,0,11.010429016251535,0,3.7520956190750567,0
2267.0,7,0,2.0020000000000095,0,31.0,0,22.139389193139323,0,64.0366420758266,0,4,0,9.505812793715876,0,59.0,0,12.413339235699057,0,3.751887767539415,0
2268.0,6,0,2.0020000000000095,0,33.0,0,24.763284006200596,0,53.76787223323947,0,4,0,9.503460302046918,0,62.0,0,10.422223220421987,0,3.750711521704936,0
2269.0,6,0,2.0020000000000095,0,35.0,0,25.545713106796942,0,50.238479979650585,0,4,0,9.50320135255403,0,65.0,0,13.19646134500735,0,3.750582046958492,0
2270.0,6,0,2.0020000000000095,0,37.0,0,29.56102168724498,0,72.53750937742103,0,4,0,9.50320135255403,0,68.0,0,12.56689765632589,0,3.750582046958492,0
2271.0,6,0,2.0020000000000095,0,39.0,0,30.766352990331114,0,61.48760385160761,0,4,0,9.50320135255403,0,71.0,0,10.36689765632589,0,3.750582046958492,0
2272.0,5,0,2.0020000000000095,0,41.0,0,15.965121380370283,0,52.87495289241929,0,4,0,9.50320135255403,0,74.0,0,7.966414752959293,0,3.750582046958492,0
2273.0,5,0,2.0020000000000095,0,43.0,0,17.376101360977266,0,46.13716677701726,0,4,0,9.50320135255403,0,77.0,0,4.96641475295929,0,3.750582046958492,0
2274.0,4,0,2.0020000000000095,0,45.0,0,20.70745292768783,0,12.491122161242046,0,4,0,9.50320135255403,0,80.0,0,1.966414752959286,0,3.750582046958492,0
2275.0,4,0,2.0020000000000095,0,47.0,0,17.40745292768783,0,8.790700011882251,0,4,0,10.504201352554034,0,84.0,0,0.0,0,3.750582046958492,0
2276.0,4,0,2.0020000000000095,0,49.0,0,17.466079437450915,0,6.19027786252245,0,4,0,10.504201352554034,0,88.0,0,0.0,0,3.750582046958492,0
2277.0,4,0,2.0020000000000095,0,51.0,0,14.166079437450916,0,4.68985571316265,0,4,0,10.504201352554034,0,92.0,0,0.0,0,3.750582046958492,0
2278.0,3,0,2.0020000000000095,0,53.0,0,0.7096602278603719,0,3.980195485302275,0,4,0,10.504201352554034,0,96.0,0,0.0,0,3.750582046958492,0
2279.0,3,0,2.0020000000000095,0,55.0,0,0.229655918924171,0,3.7505395663781016,0,4,0,10.504201352554034,0,100.0,0,0.0,0,3.750582046958492,0
2280.0,3,0,9.503079132756213,0,58.0,0,0.0,0,3.7505395663781016,0,4,0,10.504086084829154,0,104.0,0,5.763386243710348e-05,0,3.750524413096052,0
2281.0,3,0,9.503079132756213,0,61.0,0,0.0,0,3.7505395663781016,0,4,0,10.504086084829154,0,108.0,0,0.0,0,3.750524413096052,0
2282.0,5,0,9.503079132756213,0,64.0,0,20.6795012806831,0,53.2252808245696,0,4,0,10.504086084829154,0,112.0,0,0.0,0,3.750524413096052,0
2283.0,6,0,9.503079132756213,0,67.0,0,32.51869526096594,0,46.2960196621527,0,4,0,10.504086084829154,0,116.0,0,0.0,0,3.750524413096052,0
2284.0,6,0,9.503079132756213,0,70.0,0,32.6313369270039,0,39.15748392308487,0,4,0,10.504086084829154,0,120.0,0,0.0,0,3.750524413096052,0
2285.0,6,0,9.503079132756213,0,73.0,0,32.02754786370271,0,32.64183089503387,0,4,0,10.504086084829154,0,124.0,0,0.0,0,3.750524413096052,0
2286.0,6,0,9.503079132756213,0,76.0,0,32.41755233706854,0,27.22617786698287,0,4,0,10.504086084829154,0,128.0,0,0.0,0,3.750524413096052,0
2287.0,6,0,9.503079132756213,0,79.0,0,30.585062685339814,0,21.912761046141704,0,5,0,10.504086084829154,0,132.0,0,4.998333679345998,0,45.38112887118216,0
2288.0,6,0,9.503079132756213,0,82.0,0,31.46590892494294,0,17.699344225300543,0,5,0,10.504086084829154,0,136.0,0,5.007918092294847,0,38.317986387118935,0
2289.0,6,0,9.503079132756213,0,85.0,0,28.979622623753837,0,14.585927404459383,0,5,0,10.504086084829154,0,140.0,0,4.307790383996072,0,32.249012175139754,0
2290.0,6,0,9.503079132756213,0,88.0,0,29.18577853057351,0,11.861037169114311,0,5,0,10.504086084829154,0,144.0,0,3.840754465855706,0,26.84686398405732,0
2291.0,4,0,9.503079132756213,0,91.0,0,1.6391944368129616,0,10.221842732301347,0,5,0,10.504086084829154,0,148.0,0,3.202240551362586,0,22.35373849589684,0
2292.0,4,0,9.503079132756213,0,94.0,0,0.5514786628882402,0,9.670364069413104,0,5,0,10.504086084829154,0,152.0,0,3.4838313823618843,0,17.486337758388082,0
2293.0,4,0,9.503079132756213,0,97.0,0,0.47109740645723575,0,9.199266662955871,0,5,0,10.504086084829154,0,156.0,0,2.7504980490285504,0,13.67363662665102,0
2294.0,4,0,9.503079132756213,0,100.0,0,0.34255061861946,0,8.856716044336409,0,5,0,10.504086084829154,0,160.0,0,2.017164715695217,0,10.912114052890026,0
2295.0,4,0,9.503079132756213,0,103.0,0,0.14770104627307856,0,8.709014998063331,0,6,0,10.504086084829154,0,164.0,0,12.562345011705277,0,9.183607255271424,0
2296.0,5,0,9.503079132756213,0,106.0,0,4.259918447711598,0,51.291081678594686,0,7,0,10.504086084829154,0,168.0,0,19.634636201177017,0,55.57323558474418,0
2297.0,5,0,9.503079132756213,0,109.0,0,3.5933954743354333,0,46.277913098116095,0,7,0,10.504086084829154,0,172.0,0,16.360130923077534,0,50.26050222902493,0
2298.0,5,0,17.43178108256045,0,113.0,0,4.015924164252606,0,40.6230290542946,0,7,0,10.504086084829154,0,176.0,0,16.861223996415852,0,43.65443250031904,0
2299.0,6,0,9.503079132756213,0,115.0,0,15.972042268840818,0,35.557526936858665,0,7,0,10.504086084829154,0,180.0,0,16.598900688499697,0,37.9642002610542,0
2300.0,7,0,9.503079132756213,0,118.0,0,30.815113082980126,0,29.626871531101035,0,7,0,10.504086084829154,0,184.0,0,20.19756337039933,0,30.757380215249768,0
2301.0,7,0,17.10867405063992,0,122.0,0,29.608222710737934,0,24.245488790952223,0,7,0,10.504086084829154,0,188.0,0,17.161808162317243,0,24.55665383360662,0
2302.0,7,0,17.07323055464329,0,126.0,0,30.00838418843594,0,19.945953438914096,0,7,0,18.05453648708908,0,193.0,0,17.419767960787425,0,19.587661914544896,0
2303.0,7,0,17.007762616088485,0,130.0,0,26.177426565840435,0,16.412709233185502,0,7,0,18.019999947406447,0,198.0,0,14.126575038681288,0,15.710330218569926,0
2304.0,7,0,17.005482313022284,0,134.0,0,26.164848095267942,0,13.918486131861167,0,7,0,18.014275822947297,0,203.0,0,10.173222436008858,0,12.944770550695997,0
2305.0,7,0,17.00511808639179,0,138.0,0,27.199632969088007,0,12.450765249923082,0,7,0,18.009596668197133,0,208.0,0,6.072874112772533,0,11.279637823915628,0
2306.0,8,0,17.00414119497495,0,142.0,0,27.764280780952653,0,58.92575417731477,0,7,0,18.005366004858757,0,213.0,0,2.184870313619756,0,10.502542693456748,0
2307.0,7,0,17.00414119497495,0,146.0,0,27.222648839339513,0,10.623790381149092,0,7,0,19.006157352521967,0,219.0,0,0.35799433217253446,0,10.144532729863418,0
